AccessTSN_CNC_CncChannelList_Channel_1_ActOperationMode,6114,Variable
AccessTSN_CNC_CncChannelList_Channel_1_ActOverride,6115,Variable
AccessTSN_CNC_CncChannelList_Channel_1_ActOverride_EngineeringUnits,6116,Variable
AccessTSN_CNC_CncChannelList_Channel_1_ActOverride_EURange,6117,Variable
AccessTSN_CNC_CncChannelList_Channel_1_ActProgramBlock,6118,Variable
AccessTSN_CNC_CncChannelList_Channel_1_ActProgramFile,6119,Variable
AccessTSN_CNC_CncChannelList_Channel_1_ActProgramName,6120,Variable
AccessTSN_CNC_CncChannelList_Channel_1_ActProgramStatus,6121,Variable
AccessTSN_CNC_CncChannelList_Channel_1_ActStatus,6122,Variable
AccessTSN_CNC_CncChannelList_Channel_1_BlockMode,6123,Variable
AccessTSN_CNC_CncChannelList_Channel_1_CmdFeedrate,6124,Variable
AccessTSN_CNC_CncChannelList_Channel_1_CmdFeedrate_EngineeringUnits,6125,Variable
AccessTSN_CNC_CncChannelList_Channel_1_CmdFeedrate_EURange,6126,Variable
AccessTSN_CNC_CncChannelList_Channel_1_CmdOperationMode,6127,Variable
AccessTSN_CNC_CncChannelList_Channel_1_CmdOverride,6128,Variable
AccessTSN_CNC_CncChannelList_Channel_1_CmdOverride_EngineeringUnits,6129,Variable
AccessTSN_CNC_CncChannelList_Channel_1_CmdOverride_EURange,6130,Variable
AccessTSN_CNC_CncChannelList_Channel_1_DryRunFeed,6131,Variable
AccessTSN_CNC_CncChannelList_Channel_1_DryRunFeed_EngineeringUnits,6132,Variable
AccessTSN_CNC_CncChannelList_Channel_1_DryRunFeed_EURange,6133,Variable
AccessTSN_CNC_CncChannelList_Channel_1_FeedHold,6134,Variable
AccessTSN_CNC_CncChannelList_Channel_1_Id,6135,Variable
AccessTSN_CNC_CncSpindleList_Spindle_1_ActChannel,6136,Variable
AccessTSN_CNC_CncSpindleList_Spindle_1_ActFeedrate,6137,Variable
AccessTSN_CNC_CncSpindleList_Spindle_1_ActFeedrate_EngineeringUnits,6138,Variable
AccessTSN_CNC_CncSpindleList_Spindle_1_ActFeedrate_EURange,6139,Variable
AccessTSN_CNC_CncSpindleList_Spindle_1_ActGear,6140,Variable
AccessTSN_CNC_CncSpindleList_Spindle_1_ActGFunctions,6141,Variable
AccessTSN_CNC_CncSpindleList_Spindle_1_ActJogIncrement,6142,Variable
AccessTSN_CNC_CncSpindleList_Spindle_1_ActJogIncrement_EngineeringUnits,6143,Variable
AccessTSN_CNC_CncSpindleList_Spindle_1_ActJogIncrement_EURange,6144,Variable
AccessTSN_CNC_CncSpindleList_Spindle_1_ActLoad,6145,Variable
AccessTSN_CNC_CncSpindleList_Spindle_1_ActLoad_EngineeringUnits,6146,Variable
AccessTSN_CNC_CncSpindleList_Spindle_1_ActLoad_EURange,6147,Variable
AccessTSN_CNC_CncSpindleList_Spindle_1_ActMainProgramFile,6148,Variable
AccessTSN_CNC_CncSpindleList_Spindle_1_ActMainProgramFileOffset,6149,Variable
AccessTSN_CNC_CncSpindleList_Spindle_1_ActMainProgramLine,6150,Variable
AccessTSN_CNC_CncSpindleList_Spindle_1_ActMainProgramName,6151,Variable
AccessTSN_CNC_CncSpindleList_Spindle_1_ActMFunctions,6152,Variable
AccessTSN_CNC_CncSpindleList_Spindle_1_ActModalOffsetFunction,6153,Variable
AccessTSN_CNC_CncSpindleList_Spindle_1_ActOperationMode,6154,Variable
AccessTSN_CNC_CncSpindleList_Spindle_1_ActOverride,6155,Variable
AccessTSN_CNC_CncSpindleList_Spindle_1_ActOverride_EURange,6156,Variable
AccessTSN_CNC_CncSpindleList_Spindle_1_ActPower,6157,Variable
AccessTSN_CNC_CncSpindleList_Spindle_1_ActPower_EngineeringUnits,6158,Variable
AccessTSN_CNC_CncSpindleList_Spindle_1_ActPower_EURange,6159,Variable
AccessTSN_CNC_CncSpindleList_Spindle_1_ActProgramBlock,6160,Variable
AccessTSN_CNC_CncSpindleList_Spindle_1_ActProgramFile,6161,Variable
AccessTSN_CNC_CncSpindleList_Spindle_1_ActProgramFileOffset,6162,Variable
AccessTSN_CNC_CncSpindleList_Spindle_1_ActProgramLine,6163,Variable
AccessTSN_CNC_CncSpindleList_Spindle_1_ActProgramName,6164,Variable
AccessTSN_CNC_CncSpindleList_Spindle_1_ActProgramStatus,6165,Variable
AccessTSN_CNC_CncSpindleList_Spindle_1_ActSpeed,6166,Variable
AccessTSN_CNC_CncSpindleList_Spindle_1_ActSpeed_EngineeringUnits,6167,Variable
AccessTSN_CNC_CncSpindleList_Spindle_1_ActSpeed_EURange,6168,Variable
AccessTSN_CNC_CncSpindleList_Spindle_1_ActStatus,6169,Variable
AccessTSN_CNC_CncSpindleList_Spindle_1_ActTorque,6170,Variable
AccessTSN_CNC_CncSpindleList_Spindle_1_ActTorque_EngineeringUnits,6171,Variable
AccessTSN_CNC_CncSpindleList_Spindle_1_ActTorque_EURange,6172,Variable
AccessTSN_CNC_CncSpindleList_Spindle_1_ActTurnDirection,6173,Variable
AccessTSN_CNC_CncSpindleList_Spindle_1_AnglePos,6174,Variable
AccessTSN_CNC_CncSpindleList_Spindle_1_AnglePos_ActPos,6175,Variable
AccessTSN_CNC_CncSpindleList_Spindle_1_AnglePos_CmdPos,6176,Variable
AccessTSN_CNC_CncSpindleList_Spindle_1_AnglePos_EngineeringUnits,6177,Variable
AccessTSN_CNC_CncSpindleList_Spindle_1_AnglePos_EURange,6178,Variable
AccessTSN_CNC_CncSpindleList_Spindle_1_AnglePos_RemDist,6179,Variable
AccessTSN_CNC_CncSpindleList_Spindle_1_BlockMode,6180,Variable
AccessTSN_CNC_CncSpindleList_Spindle_1_CmdFeedrate,6181,Variable
AccessTSN_CNC_CncSpindleList_Spindle_1_CmdFeedrate_EngineeringUnits,6182,Variable
AccessTSN_CNC_CncSpindleList_Spindle_1_CmdFeedrate_EURange,6183,Variable
AccessTSN_CNC_CncSpindleList_Spindle_1_CmdGear,6184,Variable
